elevation,slope,waterDistance,vegetationCoverage,rainfall,duration,rockType,landslide,debris_flow,barrier_lake,torrential_flood,water_logging
20.4,56.6,45,52,35,12.1,4,0,0,0,0,0
38.5,52.7,66,65,23,16.7,4,0,0,0,0,0
24.6,53.6,58,41,37,13,4,0,0,0,0,0
38.4,78.4,95,56,7,20.8,4,0,0,0,0,0
659,61.8,52,47,31,1,4,0,1,0,0,0
30.6,27.4,57,87,44,50,5,1,0,0,0,0
2366,27.3,119,85,91,4,5,1,1,0,0,1
1705,48.7,20,62,33,3,4,0,1,0,0,0
27.7,76.2,30,62,13,15.2,4,0,1,0,0,0
2328,25.2,429,92,92,6,5,1,1,1,1,1
45.6,33.7,40,84,62,33.3,5,1,1,1,0,1
326,26.2,261,86,71,1,5,1,0,0,1,0
34.6,29.9,40,85,71,19.5,5,1,0,0,0,0
593,61.3,27,56,26,3,4,0,1,1,1,1
32.1,29.1,94,90,76,15.4,5,1,1,1,0,1
22.6,66.9,59,36,15,17.8,4,0,0,0,1,0
1800,79.6,218,53,37,1,4,0,1,1,1,0
19,25,30,93,70,40,5,1,1,1,0,1
566,67.4,34,30,22,3,4,0,1,0,0,0
40.3,52.4,40,53,17,9.3,4,0,1,1,1,0
36.8,30.1,40,80,92,12.1,5,1,0,0,0,0
35.9,34.6,85,89,84,31.2,5,1,1,1,0,1
38.9,81.8,78,36,38,47.3,4,0,0,0,0,0
47.7,34,56,91,87,72,5,1,1,1,0,1
35.6,35.8,30,82,89,38.5,5,1,1,1,1,1
36.4,27,40,92,59,29.2,5,1,1,0,1,1
14.7,59.2,30,54,39,23.3,4,0,1,1,0,0
37.5,87.7,94,77,33,6.9,4,0,0,0,0,0
32.3,33.6,76,95,79,29.6,5,1,0,0,0,0
17,34.7,30,88,69,15.6,5,1,0,1,0,0
25.8,60.2,78,43,30,9.8,4,0,0,1,0,0
920,31.7,201,85,70,4,5,1,1,1,0,1
319,33.1,5,82,63,3,5,1,1,1,1,1
31.9,26.9,66,95,77,50.4,5,1,1,0,0,1
27.4,69.5,30,52,1,30,4,0,0,0,0,0
27,60.8,84,41,8,28,4,0,0,0,0,0
36.3,33.7,45,94,78,14.3,5,1,1,0,0,1
42.9,27.9,84,95,83,14.3,5,1,1,0,0,1
50,28.4,95,93,40,12.9,5,1,0,1,0,0
25.2,56.4,38,64,6,16.7,4,0,0,0,0,0
303,28,164,83,55,5,5,1,1,1,0,1
2077,34,11,81,63,5,5,1,1,0,0,1
1468,86.5,302,71,27,3,4,0,0,0,1,0
12.4,29.7,30,80,40,15,5,1,1,0,1,1
22.8,30.5,48,89,84,22.5,5,1,0,1,0,0
30.2,36.2,30,94,57,12.9,5,1,1,0,0,1
38.7,34.7,82,88,94,8.3,5,1,0,0,0,0
28.8,45.6,83,34,8,12.1,4,0,0,0,0,0
45.4,27.7,87,89,57,80,5,1,1,0,0,1
1089,69,59,43,7,5,4,0,1,1,1,0
42.4,28.1,95,88,100,23.7,5,1,1,1,0,1
1991,48.3,24,57,40,6,4,0,0,0,0,0
355,86,90,33,16,4,4,0,1,1,1,1
36.9,29.4,43,88,53,16.3,5,1,0,0,1,0
14.1,33.7,30,80,57,11.9,5,1,1,1,0,1
50,31.6,91,92,88,30.8,5,1,1,0,0,1
38.4,46.9,95,37,32,10.5,4,0,0,0,0,0
472,66.2,44,48,32,4,4,0,0,0,0,1
881,38.2,140,84,83,1,5,1,1,1,0,1
394,27.1,183,86,49,5,5,1,1,0,0,1
28.4,82.2,76,75,10,29.2,4,0,0,0,0,0
25.6,30.1,41,81,45,50,5,1,1,1,1,1
567,34.8,317,89,61,2,5,1,1,1,0,1
2124,39.6,218,81,58,2,5,1,0,0,0,0
19.5,88.4,80,58,3,16.2,4,0,1,0,0,0
405,32.1,51,91,66,2,5,1,1,1,0,1
17.8,35.6,41,90,48,20,5,1,0,0,0,0
23.5,64.4,40,39,40,9.6,4,0,0,0,0,0
25.1,30.9,80,83,61,8.7,5,1,0,0,0,0
29.5,53.7,30,44,25,13.8,4,0,0,0,0,0
30.8,72.5,95,37,15,8.5,4,0,0,0,0,0
25.3,74.8,85,60,2,14.8,4,0,0,0,0,0
34.7,25.5,74,87,48,25.9,5,1,1,0,0,1
32.6,34.3,64,84,67,22.7,5,1,0,1,0,0
37.7,45.9,87,42,36,12,4,0,0,0,0,0
26.2,38.2,30,82,56,38,5,1,1,1,0,1
23.2,50.4,51,69,21,14.5,4,0,0,0,0,0
38.7,36.3,95,85,93,46.2,5,1,1,1,0,1
16.2,37.3,48,92,54,34.5,5,1,0,0,1,0
538,84.7,427,48,34,4,4,0,1,1,1,0
920,52.1,999,74,28,6,4,0,1,0,0,0
1446,83.9,186,72,17,3,4,0,0,0,0,0
1095,39.4,17,80,85,2,5,1,1,0,1,1
31.8,27,65,94,93,65,5,1,1,1,0,1
831,29.7,206,84,96,3,5,1,1,1,0,1
27.7,39.3,95,86,92,17.3,5,1,1,0,0,1
804,61,252,63,0,2,4,0,1,1,1,0
814,31.3,248,81,95,4,5,1,1,1,1,1
34.4,32.4,55,92,89,12.1,5,1,0,1,0,0
25.6,71.7,85,30,7,16.7,4,0,0,0,1,0
45.1,29,40,85,97,26.7,5,1,1,1,0,1
10.4,52.6,30,39,7,17,4,0,0,1,0,0
1545,30.9,509,83,49,3,5,1,0,1,0,0
15,34.6,30,91,45,42,5,1,1,0,1,1
35,28.7,92,83,87,20.9,5,1,1,1,0,1
26.2,29.9,37,85,75,14,5,1,0,0,0,0
700,59.2,72,73,26,2,4,0,1,0,0,0
27,71.4,56,66,8,23,4,0,0,0,0,0
1026,45.2,32,49,19,1,4,0,1,0,0,0
35.9,25.4,95,91,80,18.1,5,1,1,1,0,1
34.6,30.8,42,83,72,9,5,1,1,1,0,1
27.5,81.3,49,71,18,7.9,4,0,0,0,0,0
31.2,82.2,30,67,23,12,4,0,0,0,0,0
20.4,90,65,57,21,42.9,4,0,0,1,0,0
430,89.7,63,70,35,2,4,0,1,0,0,1
34.8,27.1,40,93,82,20,5,1,1,1,1,1
16.3,88.5,43,75,37,18.9,4,0,1,1,0,0
25.6,25.5,46,85,94,66,5,1,1,0,1,1
32.1,36.5,95,87,93,12.5,5,1,0,0,0,0
42.1,30.6,45,84,59,13.6,5,1,1,1,0,1
35.7,47.5,88,77,6,19,4,0,1,1,1,0
39.5,30.1,46,95,93,51.2,5,1,1,1,0,1
24.9,83.7,84,76,22,22,4,0,0,0,0,0
1172,25.5,337,88,79,3,5,1,1,1,1,1
21.1,38.7,40,88,80,52.3,5,1,1,1,0,1
49.2,82.8,50,69,22,5,4,0,0,0,0,0
17.6,31.2,71,86,91,68,5,1,1,0,1,1
1618,34.1,682,94,47,2,5,1,0,1,1,0
14.6,39.4,38,86,66,15,5,1,0,0,0,0
39.6,26.5,64,83,100,14.5,5,1,1,0,0,1
26.3,49.4,95,56,5,24.4,4,0,0,1,0,0
28.3,30,47,86,49,37.5,5,1,1,1,1,1
24.1,36.3,30,90,59,5.3,5,1,0,0,0,0
21.7,67.4,69,31,28,9.6,4,0,0,0,0,0
47.8,36.9,30,92,99,10.5,5,1,1,0,0,1
1143,29.6,76,80,40,1,5,1,0,0,0,0
1868,33.5,1500,88,92,1,5,1,0,0,0,0
635,79.1,255,71,2,1,4,0,0,0,0,0
2096,31.8,49,86,93,1,5,1,1,1,1,1
983,69.9,753,39,23,4,4,0,0,0,0,0
24.7,67.5,46,31,39,17.9,4,0,0,0,0,0
19.4,71.5,30,52,0,11.6,4,0,0,0,0,0
36.7,68.5,61,77,21,7.9,4,0,0,1,0,0
38.8,39.5,57,94,63,14.1,5,1,0,1,0,0
1185,88,233,62,23,5,4,0,1,1,1,0
38,30.7,40,82,92,25.5,5,1,1,0,0,1
34.4,62.4,86,52,18,9.4,4,0,1,1,0,0
45.4,65.2,40,64,27,22.9,4,0,1,1,0,0
21,26.9,30,89,77,28,5,1,0,0,0,0
920,68.8,940,42,7,2,4,0,0,0,0,0
37.9,36.9,80,83,99,12.7,5,1,1,1,0,1
46.2,34.7,59,88,58,10.8,5,1,0,1,0,0
1677,27.1,471,84,53,3,5,1,0,0,0,0
44.4,31.6,45,82,56,8.3,5,1,0,0,1,0
1503,69.9,318,63,25,3,4,0,1,1,1,0
846,25.5,490,92,79,3,5,1,1,1,1,1
1555,36.8,251,93,78,1,5,1,0,0,0,0
36.5,35.2,73,81,69,9.2,5,1,1,1,1,1
24,51.7,89,52,10,13,4,0,0,0,0,0
35.8,31.7,40,92,70,12.2,5,1,1,0,0,1
41.5,72.8,72,46,33,18.9,4,0,0,1,0,0
10,77,30,64,11,20,4,0,1,0,0,0
864,50.7,832,51,22,6,4,0,0,0,0,0
30.4,26.4,40,89,73,32.8,5,1,0,1,1,0
33.7,87.8,87,55,23,20.6,4,0,1,1,0,0
30.8,35.3,95,86,47,12.9,5,1,1,1,0,1
38.7,78.9,84,56,39,35.6,4,0,0,0,1,0
21.3,73.8,80,33,5,17.4,4,0,0,1,0,0
50,54,91,70,1,11.5,4,0,0,0,0,0
36.8,66.2,30,61,17,19,4,0,0,1,1,0
23.3,85.1,30,55,0,22.5,4,0,0,0,0,0
22.8,67.6,40,48,3,9.3,4,0,0,0,0,0
40.2,28.8,85,82,90,22,5,1,0,0,0,0
20,87.8,59,74,31,46.2,4,0,0,0,0,0
33,63.2,75,58,38,12.3,4,0,0,0,0,0
47.1,56.6,86,62,38,15,4,0,0,0,0,0
29.9,51,86,36,35,32.3,4,0,0,0,0,0
38.7,71.2,43,77,24,27.1,4,0,0,1,0,0
34,26.8,41,90,59,13.3,5,1,0,0,0,0
28.9,46.7,62,65,23,26.7,4,0,0,0,0,0
28.2,86.3,59,49,36,12.8,4,0,0,0,0,0
20,63.9,68,54,32,32.3,4,0,0,1,1,0
44.9,39.9,40,84,51,25,5,1,0,0,0,0
1242,26.2,239,85,74,2,5,1,0,1,1,0
31.3,38.1,61,86,60,23.3,5,1,1,0,0,1
28.8,70.9,30,56,19,21.8,4,0,0,0,0,0
38,38.6,59,82,60,15.4,5,1,1,1,0,1
27.8,37,40,89,88,29.7,5,1,1,1,0,1
515,86,248,59,31,3,4,0,1,1,1,1
36.6,55.3,90,60,9,23.6,4,0,0,0,0,0
34.8,60.9,73,51,15,40,4,0,0,0,0,0
40.8,51.3,73,74,2,21.9,4,0,1,1,0,0
35.3,63.6,82,68,15,8,4,0,0,0,0,0
2245,63.3,788,78,33,4,4,0,0,0,0,0
19.1,48.8,30,47,21,15.6,4,0,1,0,0,0
729,30.5,477,85,96,4,1,1,1,1,0,1
975,85.3,687,31,28,1,4,0,1,1,1,0
31.5,60,63,48,14,20.5,4,0,1,1,0,0
